2.94403E-03,3.00347E-03,3.05358E-03,3.10602E-03,3.16289E-03,3.22297E-03,3.28430E-03,3.34186E-03,3.38811E-03,3.41238E-03,3.41706E-03,3.41230E-03,3.38640E-03,3.33598E-03,3.27388E-03,3.20906E-03,3.14605E-03,3.08646E-03,3.03153E-03,2.98063E-03,2.93307E-03
3.92241E-03,3.99206E-03,4.05226E-03,4.11686E-03,4.18903E-03,4.26805E-03,4.35273E-03,4.43799E-03,4.51428E-03,4.56312E-03,4.57636E-03,4.56291E-03,4.51128E-03,4.42895E-03,4.33781E-03,4.24904E-03,4.16694E-03,4.09223E-03,4.02547E-03,3.96516E-03,3.91000E-03
4.89300E-03,4.97017E-03,5.03827E-03,5.11302E-03,5.19879E-03,5.29569E-03,5.40407E-03,5.52010E-03,5.63389E-03,5.71864E-03,5.74702E-03,5.71824E-03,5.62927E-03,5.50752E-03,5.38437E-03,5.27148E-03,5.17164E-03,5.08384E-03,5.00757E-03,4.94021E-03,4.87977E-03
5.72355E-03,5.80606E-03,5.88023E-03,5.96333E-03,6.06103E-03,6.17453E-03,6.30636E-03,6.45538E-03,6.61406E-03,6.74933E-03,6.80392E-03,6.74865E-03,6.60750E-03,6.43895E-03,6.28184E-03,6.14547E-03,6.02953E-03,5.93058E-03,5.84666E-03,5.77393E-03,5.70965E-03
6.21173E-03,6.29755E-03,6.37605E-03,6.46554E-03,6.57306E-03,6.70109E-03,6.85469E-03,7.03680E-03,7.24560E-03,7.44697E-03,7.54349E-03,7.44591E-03,7.23685E-03,7.01647E-03,6.82572E-03,6.66799E-03,6.53841E-03,6.43056E-03,6.34081E-03,6.26413E-03,6.19711E-03
6.50538E-03,6.59039E-03,6.66942E-03,6.76108E-03,6.87345E-03,7.01042E-03,7.17983E-03,7.38979E-03,7.64765E-03,7.92641E-03,8.08324E-03,7.92490E-03,7.63678E-03,7.36613E-03,7.14749E-03,6.97475E-03,6.83732E-03,6.72561E-03,6.63430E-03,6.55732E-03,6.49075E-03
6.70660E-03,6.78936E-03,6.86743E-03,6.95920E-03,7.07358E-03,7.21574E-03,7.39605E-03,7.62810E-03,7.93105E-03,8.29462E-03,8.53242E-03,8.29261E-03,7.91821E-03,7.60175E-03,7.36146E-03,7.17891E-03,7.03748E-03,6.92459E-03,6.83347E-03,6.75730E-03,6.69184E-03
6.90646E-03,6.98650E-03,7.06301E-03,7.15375E-03,7.26818E-03,7.41254E-03,7.59910E-03,7.84646E-03,8.18674E-03,8.63550E-03,8.97366E-03,8.63298E-03,8.17222E-03,7.81818E-03,7.56335E-03,7.37585E-03,7.23338E-03,7.12098E-03,7.03084E-03,6.95574E-03,6.89129E-03
7.14322E-03,7.22088E-03,7.29605E-03,7.38574E-03,7.49961E-03,7.64478E-03,7.83452E-03,8.09133E-03,8.45977E-03,8.98785E-03,9.44218E-03,8.98484E-03,8.44390E-03,8.06175E-03,7.79848E-03,7.60921E-03,7.46706E-03,7.35549E-03,7.26603E-03,7.19140E-03,7.12725E-03
7.41934E-03,7.49510E-03,7.56945E-03,7.65851E-03,7.77202E-03,7.91768E-03,8.10898E-03,8.37071E-03,8.75794E-03,9.35367E-03,9.93344E-03,9.35020E-03,8.74099E-03,8.34029E-03,8.07320E-03,7.88388E-03,7.74231E-03,7.63117E-03,7.54173E-03,7.46685E-03,7.40228E-03
7.75711E-03,7.83192E-03,7.90647E-03,7.99608E-03,8.11050E-03,8.25786E-03,8.45111E-03,8.71572E-03,9.11420E-03,9.76261E-03,1.04687E-02,9.75874E-03,9.09636E-03,8.68461E-03,8.41572E-03,8.22604E-03,8.08387E-03,7.97178E-03,7.88100E-03,7.80465E-03,7.73863E-03
8.16093E-03,8.23625E-03,8.31250E-03,8.40446E-03,8.52193E-03,8.67345E-03,8.87093E-03,9.13910E-03,9.54451E-03,1.02303E-02,1.10547E-02,1.02260E-02,9.52577E-03,9.10708E-03,8.83570E-03,8.64349E-03,8.49835E-03,8.38310E-03,8.28903E-03,8.20954E-03,8.14061E-03
8.60348E-03,8.68211E-03,8.76281E-03,8.86027E-03,8.98456E-03,9.14466E-03,9.35109E-03,9.62679E-03,1.00394E-02,1.07505E-02,1.16777E-02,1.07460E-02,1.00196E-02,9.59328E-03,9.31530E-03,9.11605E-03,8.96372E-03,8.84153E-03,8.74079E-03,8.65508E-03,8.58041E-03
