1.05372E-03,1.12043E-03,1.17778E-03,1.23859E-03,1.30551E-03,1.37759E-03,1.45290E-03,1.52603E-03,1.58861E-03,1.62699E-03,1.63742E-03,1.62681E-03,1.58607E-03,1.51827E-03,1.43998E-03,1.36113E-03,1.28620E-03,1.21650E-03,1.15302E-03,1.09484E-03,1.04105E-03
1.13690E-03,1.21282E-03,1.27970E-03,1.35238E-03,1.43468E-03,1.52637E-03,1.62657E-03,1.73026E-03,1.82776E-03,1.89749E-03,1.92048E-03,1.89713E-03,1.82365E-03,1.71894E-03,1.60886E-03,1.50477E-03,1.41034E-03,1.32560E-03,1.25065E-03,1.18358E-03,1.12285E-03
1.15885E-03,1.23957E-03,1.31213E-03,1.39277E-03,1.48650E-03,1.59405E-03,1.71641E-03,1.85045E-03,1.98735E-03,2.09839E-03,2.14097E-03,2.09780E-03,1.98150E-03,1.83558E-03,1.69417E-03,1.56779E-03,1.45787E-03,1.36242E-03,1.28026E-03,1.20836E-03,1.14447E-03
1.12808E-03,1.20913E-03,1.28331E-03,1.36754E-03,1.46793E-03,1.58630E-03,1.72608E-03,1.88758E-03,2.06570E-03,2.22814E-03,2.30041E-03,2.22725E-03,2.05807E-03,1.86947E-03,1.70005E-03,1.55639E-03,1.43629E-03,1.33518E-03,1.25036E-03,1.17767E-03,1.11422E-03
1.07252E-03,1.15042E-03,1.22292E-03,1.30699E-03,1.40963E-03,1.53385E-03,1.68578E-03,1.87026E-03,2.08911E-03,2.31260E-03,2.42832E-03,2.31137E-03,2.07976E-03,1.84943E-03,1.65691E-03,1.50160E-03,1.37652E-03,1.27423E-03,1.19049E-03,1.12010E-03,1.05968E-03
1.01307E-03,1.08546E-03,1.15392E-03,1.23491E-03,1.33605E-03,1.46150E-03,1.62002E-03,1.82160E-03,2.07762E-03,2.36900E-03,2.54438E-03,2.36738E-03,2.06671E-03,1.79870E-03,1.58943E-03,1.42831E-03,1.30297E-03,1.20317E-03,1.12326E-03,1.05726E-03,1.00144E-03
9.60860E-04,1.02654E-03,1.08956E-03,1.16544E-03,1.26214E-03,1.38481E-03,1.54444E-03,1.75615E-03,2.04252E-03,2.40350E-03,2.65494E-03,2.40147E-03,2.03034E-03,1.73198E-03,1.51330E-03,1.35200E-03,1.23037E-03,1.13577E-03,1.06145E-03,1.00096E-03,9.50427E-04
9.18159E-04,9.76971E-04,1.03414E-03,1.10394E-03,1.19443E-03,1.31144E-03,1.46760E-03,1.68245E-03,1.99008E-03,2.41642E-03,2.75805E-03,2.41400E-03,1.97701E-03,1.65782E-03,1.43695E-03,1.28008E-03,1.16489E-03,1.07701E-03,1.00894E-03,9.54130E-04,9.08717E-04
8.83304E-04,9.35787E-04,9.87387E-04,1.05107E-03,1.13466E-03,1.24442E-03,1.39383E-03,1.60571E-03,1.92453E-03,2.40632E-03,2.84760E-03,2.40357E-03,1.91095E-03,1.58130E-03,1.36446E-03,1.21527E-03,1.10797E-03,1.02721E-03,9.65207E-04,9.15539E-04,8.74520E-04
8.61718E-04,9.08426E-04,9.54827E-04,1.01252E-03,1.08891E-03,1.19039E-03,1.33055E-03,1.53412E-03,1.85372E-03,2.37588E-03,2.91907E-03,2.37287E-03,1.84004E-03,1.51054E-03,1.30307E-03,1.16394E-03,1.06539E-03,9.91845E-04,9.35602E-04,8.90588E-04,8.53387E-04
8.53372E-04,8.94968E-04,9.36700E-04,9.88827E-04,1.05821E-03,1.15109E-03,1.28057E-03,1.47188E-03,1.78282E-03,2.32709E-03,2.96603E-03,2.32391E-03,1.76939E-03,1.44957E-03,1.25534E-03,1.12757E-03,1.03792E-03,9.71277E-04,9.20258E-04,8.79307E-04,8.45329E-04
8.50211E-04,8.87950E-04,9.26166E-04,9.73941E-04,1.03752E-03,1.12284E-03,1.24191E-03,1.41924E-03,1.71467E-03,2.26261E-03,2.98294E-03,2.25934E-03,1.70174E-03,1.39839E-03,1.21897E-03,1.10218E-03,1.02035E-03,9.59288E-04,9.12176E-04,8.74032E-04,8.42103E-04
8.47517E-04,8.82826E-04,9.18898E-04,9.63864E-04,1.02338E-03,1.10292E-03,1.21306E-03,1.37651E-03,1.65233E-03,2.18743E-03,2.96764E-03,2.18417E-03,1.64003E-03,1.35709E-03,1.19219E-03,1.08485E-03,1.00903E-03,9.51794E-04,9.06961E-04,8.70156E-04,8.38962E-04
8.41941E-04,8.76248E-04,9.11602E-04,9.55438E-04,1.01289E-03,1.08895E-03,1.19249E-03,1.34373E-03,1.59862E-03,2.10811E-03,2.92180E-03,2.10493E-03,1.58697E-03,1.32552E-03,1.17332E-03,1.07306E-03,1.00100E-03,9.45571E-04,9.01287E-04,8.64333E-04,8.32585E-04
