1.51818E-03,1.51802E-03,1.51780E-03,1.51754E-03,1.51725E-03,1.51692E-03,1.51656E-03,1.51620E-03,1.51586E-03,1.51552E-03,1.51533E-03,1.51552E-03,1.51588E-03,1.51625E-03,1.51661E-03,1.51695E-03,1.51727E-03,1.51757E-03,1.51785E-03,1.51809E-03,1.51827E-03
2.40087E-03,2.40058E-03,2.40021E-03,2.39978E-03,2.39928E-03,2.39871E-03,2.39811E-03,2.39751E-03,2.39691E-03,2.39633E-03,2.39602E-03,2.39634E-03,2.39694E-03,2.39758E-03,2.39819E-03,2.39877E-03,2.39932E-03,2.39983E-03,2.40030E-03,2.40071E-03,2.40102E-03
3.32934E-03,3.32889E-03,3.32832E-03,3.32767E-03,3.32691E-03,3.32604E-03,3.32511E-03,3.32418E-03,3.32325E-03,3.32236E-03,3.32187E-03,3.32237E-03,3.32331E-03,3.32429E-03,3.32524E-03,3.32613E-03,3.32696E-03,3.32774E-03,3.32846E-03,3.32909E-03,3.32958E-03
4.16412E-03,4.16345E-03,4.16264E-03,4.16171E-03,4.16062E-03,4.15937E-03,4.15804E-03,4.15669E-03,4.15535E-03,4.15404E-03,4.15332E-03,4.15405E-03,4.15543E-03,4.15686E-03,4.15822E-03,4.15950E-03,4.16069E-03,4.16180E-03,4.16282E-03,4.16373E-03,4.16445E-03
4.68758E-03,4.68665E-03,4.68555E-03,4.68430E-03,4.68283E-03,4.68114E-03,4.67932E-03,4.67748E-03,4.67563E-03,4.67380E-03,4.67279E-03,4.67382E-03,4.67574E-03,4.67771E-03,4.67957E-03,4.68131E-03,4.68292E-03,4.68442E-03,4.68579E-03,4.68702E-03,4.68802E-03
5.00992E-03,5.00866E-03,5.00722E-03,5.00558E-03,5.00365E-03,5.00142E-03,4.99901E-03,4.99655E-03,4.99405E-03,4.99156E-03,4.99017E-03,4.99158E-03,4.99420E-03,4.99686E-03,4.99935E-03,5.00165E-03,5.00377E-03,5.00573E-03,5.00753E-03,5.00914E-03,5.01049E-03
5.24444E-03,5.24279E-03,5.24094E-03,5.23883E-03,5.23634E-03,5.23345E-03,5.23030E-03,5.22706E-03,5.22373E-03,5.22037E-03,5.21848E-03,5.22040E-03,5.22393E-03,5.22747E-03,5.23074E-03,5.23374E-03,5.23649E-03,5.23901E-03,5.24132E-03,5.24340E-03,5.24516E-03
5.47669E-03,5.47461E-03,5.47232E-03,5.46967E-03,5.46654E-03,5.46287E-03,5.45884E-03,5.45466E-03,5.45031E-03,5.44585E-03,5.44329E-03,5.44588E-03,5.45057E-03,5.45519E-03,5.45942E-03,5.46325E-03,5.46672E-03,5.46989E-03,5.47277E-03,5.47536E-03,5.47758E-03
5.74813E-03,5.74564E-03,5.74289E-03,5.73969E-03,5.73588E-03,5.73138E-03,5.72637E-03,5.72112E-03,5.71556E-03,5.70975E-03,5.70638E-03,5.70981E-03,5.71590E-03,5.72179E-03,5.72710E-03,5.73184E-03,5.73610E-03,5.73994E-03,5.74341E-03,5.74651E-03,5.74919E-03
6.06133E-03,6.05853E-03,6.05540E-03,6.05172E-03,6.04729E-03,6.04199E-03,6.03602E-03,6.02964E-03,6.02276E-03,6.01541E-03,6.01105E-03,6.01547E-03,6.02318E-03,6.03047E-03,6.03689E-03,6.04254E-03,6.04753E-03,6.05199E-03,6.05596E-03,6.05949E-03,6.06251E-03
