5.49143E-04,5.48058E-04,5.46926E-04,5.45653E-04,5.44170E-04,5.42450E-04,5.40592E-04,5.38701E-04,5.36780E-04,5.34868E-04,5.33801E-04,5.34885E-04,5.36901E-04,5.38951E-04,5.40873E-04,5.42648E-04,5.44284E-04,5.45795E-04,5.47189E-04,5.48467E-04,5.49617E-04
6.28993E-04,6.27803E-04,6.26523E-04,6.25052E-04,6.23308E-04,6.21254E-04,6.18996E-04,6.16653E-04,6.14218E-04,6.11737E-04,6.10328E-04,6.11760E-04,6.14371E-04,6.16964E-04,6.19339E-04,6.21488E-04,6.23432E-04,6.25196E-04,6.26797E-04,6.28241E-04,6.29514E-04
7.08051E-04,7.07272E-04,7.06307E-04,7.05104E-04,7.03594E-04,7.01729E-04,6.99576E-04,6.97224E-04,6.94641E-04,6.91867E-04,6.90229E-04,6.91892E-04,6.94804E-04,6.97540E-04,6.99908E-04,7.01936E-04,7.03674E-04,7.05167E-04,7.06448E-04,7.07532E-04,7.08407E-04
7.77201E-04,7.78262E-04,7.78930E-04,7.79351E-04,7.79540E-04,7.79452E-04,7.78990E-04,7.78080E-04,7.76638E-04,7.74654E-04,7.73303E-04,7.74673E-04,7.76730E-04,7.78214E-04,7.79079E-04,7.79445E-04,7.79427E-04,7.79109E-04,7.78551E-04,7.77784E-04,7.76801E-04
8.32119E-04,8.36499E-04,8.40183E-04,8.43669E-04,8.47133E-04,8.50543E-04,8.53499E-04,8.55624E-04,8.56737E-04,8.56718E-04,8.56198E-04,8.56718E-04,8.56670E-04,8.55372E-04,8.53091E-04,8.50118E-04,8.46670E-04,8.42894E-04,8.38887E-04,8.34705E-04,8.30351E-04
9.00240E-04,9.06948E-04,9.12791E-04,9.18506E-04,9.24369E-04,9.30346E-04,9.35796E-04,9.40079E-04,9.42881E-04,9.43939E-04,9.43721E-04,9.43930E-04,9.42707E-04,9.39551E-04,9.35025E-04,9.29614E-04,9.23651E-04,9.17351E-04,9.10854E-04,9.04232E-04,8.97497E-04
9.63935E-04,9.73770E-04,9.82620E-04,9.91547E-04,1.00097E-03,1.01087E-03,1.02025E-03,1.02810E-03,1.03390E-03,1.03712E-03,1.03768E-03,1.03710E-03,1.03354E-03,1.02711E-03,1.01890E-03,1.00967E-03,9.99911E-04,9.89916E-04,9.79864E-04,9.69843E-04,9.59868E-04
1.02191E-03,1.03563E-03,1.04835E-03,1.06154E-03,1.07583E-03,1.09124E-03,1.10635E-03,1.11961E-03,1.13020E-03,1.13719E-03,1.13927E-03,1.13713E-03,1.12952E-03,1.11790E-03,1.10414E-03,1.08940E-03,1.07435E-03,1.05936E-03,1.04463E-03,1.03024E-03,1.01620E-03
1.07098E-03,1.08930E-03,1.10676E-03,1.12536E-03,1.14602E-03,1.16887E-03,1.19197E-03,1.21310E-03,1.23108E-03,1.24433E-03,1.24918E-03,1.24421E-03,1.22993E-03,1.21033E-03,1.18853E-03,1.16616E-03,1.14404E-03,1.12258E-03,1.10196E-03,1.08223E-03,1.06332E-03
1.10994E-03,1.13336E-03,1.15629E-03,1.18136E-03,1.20988E-03,1.24223E-03,1.27593E-03,1.30799E-03,1.33683E-03,1.35997E-03,1.36955E-03,1.35975E-03,1.33497E-03,1.30372E-03,1.27083E-03,1.23840E-03,1.20733E-03,1.17796E-03,1.15037E-03,1.12449E-03,1.10015E-03
1.13675E-03,1.16542E-03,1.19420E-03,1.22647E-03,1.26406E-03,1.30778E-03,1.35474E-03,1.40117E-03,1.44518E-03,1.48316E-03,1.50037E-03,1.48280E-03,1.44231E-03,1.39490E-03,1.34752E-03,1.30259E-03,1.26088E-03,1.22248E-03,1.18721E-03,1.15477E-03,1.12483E-03
1.15061E-03,1.18420E-03,1.21873E-03,1.25835E-03,1.30562E-03,1.36197E-03,1.42437E-03,1.48852E-03,1.55249E-03,1.61152E-03,1.64034E-03,1.61096E-03,1.54830E-03,1.47977E-03,1.41463E-03,1.35523E-03,1.30178E-03,1.25385E-03,1.21081E-03,1.17201E-03,1.13681E-03
1.15312E-03,1.19088E-03,1.23053E-03,1.27698E-03,1.33366E-03,1.40287E-03,1.48187E-03,1.56632E-03,1.65483E-03,1.74187E-03,1.78729E-03,1.74104E-03,1.64903E-03,1.55471E-03,1.46939E-03,1.39452E-03,1.32920E-03,1.27211E-03,1.22193E-03,1.17754E-03,1.13795E-03
